slug,categoria,regiao_codigo,regiao,local,endereco,data,hora_inicio,hora_fim,atracao,djs_intervalo,inicio_iso,fim_iso
palco-sapopemba-2026-05-23-21-30-dilsinho,Palcos e Pistas,Palcos ZL,Zona Leste,Palco Sapopemba,"Av. Arquiteto Vilanova Artigas, 3547 - Conj. Hab. Teotônio",2026-05-23,21:30,00:00,Dilsinho,,2026-05-23T21:30:00,2026-05-24T00:00:00
palco-sapopemba-2026-05-24-00-00-dj-cranmary,Palcos e Pistas,Palcos ZL,Zona Leste,Palco Sapopemba,"Av. Arquiteto Vilanova Artigas, 3547 - Conj. Hab. Teotônio",2026-05-24,00:00,10:00,DJ Cranmary,,2026-05-24T00:00:00,2026-05-24T10:00:00
palco-sapopemba-2026-05-24-10-00-edu-letti,Palcos e Pistas,Palcos ZL,Zona Leste,Palco Sapopemba,"Av. Arquiteto Vilanova Artigas, 3547 - Conj. Hab. Teotônio",2026-05-24,10:00,12:00,Edu Letti,,2026-05-24T10:00:00,2026-05-24T12:00:00
palco-sapopemba-2026-05-24-12-00-mato-seco,Palcos e Pistas,Palcos ZL,Zona Leste,Palco Sapopemba,"Av. Arquiteto Vilanova Artigas, 3547 - Conj. Hab. Teotônio",2026-05-24,12:00,14:30,Mato Seco,,2026-05-24T12:00:00,2026-05-24T14:30:00
palco-sapopemba-2026-05-24-14-30-onze-20,Palcos e Pistas,Palcos ZL,Zona Leste,Palco Sapopemba,"Av. Arquiteto Vilanova Artigas, 3547 - Conj. Hab. Teotônio",2026-05-24,14:30,16:30,Onze:20,,2026-05-24T14:30:00,2026-05-24T16:30:00
palco-sapopemba-2026-05-24-16-30-marcelo-falcao,Palcos e Pistas,Palcos ZL,Zona Leste,Palco Sapopemba,"Av. Arquiteto Vilanova Artigas, 3547 - Conj. Hab. Teotônio",2026-05-24,16:30,17:30,Marcelo Falcão,,2026-05-24T16:30:00,2026-05-24T17:30:00
parque-do-carmo-itaquera-2026-05-23-18-00-dj-carol-selecta,Palcos e Pistas,Palcos ZL,Zona Leste,Parque do Carmo - Itaquera,"Av. Afonso de Sampaio e Sousa, 951 - Itaquera",2026-05-23,18:00,00:00,Dj Carol Selecta,,2026-05-23T18:00:00,2026-05-24T00:00:00
parque-do-carmo-itaquera-2026-05-24-00-00-dj-carol-selecta,Palcos e Pistas,Palcos ZL,Zona Leste,Parque do Carmo - Itaquera,"Av. Afonso de Sampaio e Sousa, 951 - Itaquera",2026-05-24,00:00,10:00,Dj Carol Selecta,,2026-05-24T00:00:00,2026-05-24T10:00:00
parque-do-carmo-itaquera-2026-05-24-10-00-filafro,Palcos e Pistas,Palcos ZL,Zona Leste,Parque do Carmo - Itaquera,"Av. Afonso de Sampaio e Sousa, 951 - Itaquera",2026-05-24,10:00,12:00,Filafro,,2026-05-24T10:00:00,2026-05-24T12:00:00
parque-do-carmo-itaquera-2026-05-24-12-00-pagode-da-27,Palcos e Pistas,Palcos ZL,Zona Leste,Parque do Carmo - Itaquera,"Av. Afonso de Sampaio e Sousa, 951 - Itaquera",2026-05-24,12:00,14:30,Pagode da 27,,2026-05-24T12:00:00,2026-05-24T14:30:00
parque-do-carmo-itaquera-2026-05-24-14-30-samba-lado-leste,Palcos e Pistas,Palcos ZL,Zona Leste,Parque do Carmo - Itaquera,"Av. Afonso de Sampaio e Sousa, 951 - Itaquera",2026-05-24,14:30,16:30,Samba Lado Leste,,2026-05-24T14:30:00,2026-05-24T16:30:00
parque-do-carmo-itaquera-2026-05-24-16-30-thiaguinho,Palcos e Pistas,Palcos ZL,Zona Leste,Parque do Carmo - Itaquera,"Av. Afonso de Sampaio e Sousa, 951 - Itaquera",2026-05-24,16:30,17:30,Thiaguinho,,2026-05-24T16:30:00,2026-05-24T17:30:00
palco-freguesia-do-o-brasilandia-2026-05-23-16-00-morro-da-casa-verde,Palcos e Pistas,Palcos ZN,Zona Norte,Palco Freguesia do Ó / Brasilândia,"Av. Miguel Conejo, 1718 - Vila Albertina",2026-05-23,16:00,17:00,Morro da Casa Verde,,2026-05-23T16:00:00,2026-05-23T17:00:00
palco-freguesia-do-o-brasilandia-2026-05-23-17-00-banda-51,Palcos e Pistas,Palcos ZN,Zona Norte,Palco Freguesia do Ó / Brasilândia,"Av. Miguel Conejo, 1718 - Vila Albertina",2026-05-23,17:00,18:00,Banda 51,,2026-05-23T17:00:00,2026-05-23T18:00:00
palco-freguesia-do-o-brasilandia-2026-05-23-18-00-dj-seed-selector,Palcos e Pistas,Palcos ZN,Zona Norte,Palco Freguesia do Ó / Brasilândia,"Av. Miguel Conejo, 1718 - Vila Albertina",2026-05-23,18:00,19:30,DJ Seed Selector,,2026-05-23T18:00:00,2026-05-23T19:30:00
palco-freguesia-do-o-brasilandia-2026-05-23-19-30-leo-e-jr,Palcos e Pistas,Palcos ZN,Zona Norte,Palco Freguesia do Ó / Brasilândia,"Av. Miguel Conejo, 1718 - Vila Albertina",2026-05-23,19:30,21:30,Léo e Jr,,2026-05-23T19:30:00,2026-05-23T21:30:00
palco-freguesia-do-o-brasilandia-2026-05-23-21-30-titas,Palcos e Pistas,Palcos ZN,Zona Norte,Palco Freguesia do Ó / Brasilândia,"Av. Miguel Conejo, 1718 - Vila Albertina",2026-05-23,21:30,00:00,Titãs,,2026-05-23T21:30:00,2026-05-24T00:00:00
palco-freguesia-do-o-brasilandia-2026-05-24-00-00-dj-seed-selector,Palcos e Pistas,Palcos ZN,Zona Norte,Palco Freguesia do Ó / Brasilândia,"Av. Miguel Conejo, 1718 - Vila Albertina",2026-05-24,00:00,09:00,DJ Seed Selector,,2026-05-24T00:00:00,2026-05-24T09:00:00
palco-freguesia-do-o-brasilandia-2026-05-24-09-00-coral-degraus-e-convidado,Palcos e Pistas,Palcos ZN,Zona Norte,Palco Freguesia do Ó / Brasilândia,"Av. Miguel Conejo, 1718 - Vila Albertina",2026-05-24,09:00,10:30,Coral Degraus e convidado,,2026-05-24T09:00:00,2026-05-24T10:30:00
palco-freguesia-do-o-brasilandia-2026-05-24-10-30-polenta-rock-show,Palcos e Pistas,Palcos ZN,Zona Norte,Palco Freguesia do Ó / Brasilândia,"Av. Miguel Conejo, 1718 - Vila Albertina",2026-05-24,10:30,12:00,Polenta Rock Show,,2026-05-24T10:30:00,2026-05-24T12:00:00
palco-freguesia-do-o-brasilandia-2026-05-24-12-00-arlindinho,Palcos e Pistas,Palcos ZN,Zona Norte,Palco Freguesia do Ó / Brasilândia,"Av. Miguel Conejo, 1718 - Vila Albertina",2026-05-24,12:00,14:30,Arlindinho,,2026-05-24T12:00:00,2026-05-24T14:30:00
palco-freguesia-do-o-brasilandia-2026-05-24-14-30-demonios-da-garoa,Palcos e Pistas,Palcos ZN,Zona Norte,Palco Freguesia do Ó / Brasilândia,"Av. Miguel Conejo, 1718 - Vila Albertina",2026-05-24,14:30,16:30,Demônios da Garoa,,2026-05-24T14:30:00,2026-05-24T16:30:00
palco-freguesia-do-o-brasilandia-2026-05-24-16-30-sidney-magal,Palcos e Pistas,Palcos ZN,Zona Norte,Palco Freguesia do Ó / Brasilândia,"Av. Miguel Conejo, 1718 - Vila Albertina",2026-05-24,16:30,17:30,Sidney Magal,,2026-05-24T16:30:00,2026-05-24T17:30:00
palco-parada-inglesa-2026-05-23-16-00-academicos-do-tucuruvi,Palcos e Pistas,Palcos ZN,Zona Norte,Palco Parada Inglesa,"Av. Luiz Dumont Villares, 1556 - Jardim São Paulo",2026-05-23,16:00,17:00,Acadêmicos do Tucuruvi,,2026-05-23T16:00:00,2026-05-23T17:00:00
palco-parada-inglesa-2026-05-23-17-00-ana-canas,Palcos e Pistas,Palcos ZN,Zona Norte,Palco Parada Inglesa,"Av. Luiz Dumont Villares, 1556 - Jardim São Paulo",2026-05-23,17:00,18:00,Ana Cañas,,2026-05-23T17:00:00,2026-05-23T18:00:00
palco-parada-inglesa-2026-05-23-18-00-dj-seed-selector,Palcos e Pistas,Palcos ZN,Zona Norte,Palco Parada Inglesa,"Av. Luiz Dumont Villares, 1556 - Jardim São Paulo",2026-05-23,18:00,19:30,DJ Seed Selector,,2026-05-23T18:00:00,2026-05-23T19:30:00
palco-parada-inglesa-2026-05-23-19-30-bicho-de-pe,Palcos e Pistas,Palcos ZN,Zona Norte,Palco Parada Inglesa,"Av. Luiz Dumont Villares, 1556 - Jardim São Paulo",2026-05-23,19:30,21:30,Bicho de Pé,,2026-05-23T19:30:00,2026-05-23T21:30:00
palco-parada-inglesa-2026-05-23-21-30-wanessa,Palcos e Pistas,Palcos ZN,Zona Norte,Palco Parada Inglesa,"Av. Luiz Dumont Villares, 1556 - Jardim São Paulo",2026-05-23,21:30,00:00,Wanessa,,2026-05-23T21:30:00,2026-05-24T00:00:00
palco-parada-inglesa-2026-05-24-00-00-dj-seed-selector,Palcos e Pistas,Palcos ZN,Zona Norte,Palco Parada Inglesa,"Av. Luiz Dumont Villares, 1556 - Jardim São Paulo",2026-05-24,00:00,10:00,DJ Seed Selector,,2026-05-24T00:00:00,2026-05-24T10:00:00
palco-parada-inglesa-2026-05-24-10-00-davi-cartaxo,Palcos e Pistas,Palcos ZN,Zona Norte,Palco Parada Inglesa,"Av. Luiz Dumont Villares, 1556 - Jardim São Paulo",2026-05-24,10:00,12:00,Davi Cartaxo,,2026-05-24T10:00:00,2026-05-24T12:00:00
palco-parada-inglesa-2026-05-24-12-00-simoninha,Palcos e Pistas,Palcos ZN,Zona Norte,Palco Parada Inglesa,"Av. Luiz Dumont Villares, 1556 - Jardim São Paulo",2026-05-24,12:00,14:30,Simoninha,,2026-05-24T12:00:00,2026-05-24T14:30:00
palco-parada-inglesa-2026-05-24-14-30-benzadeus,Palcos e Pistas,Palcos ZN,Zona Norte,Palco Parada Inglesa,"Av. Luiz Dumont Villares, 1556 - Jardim São Paulo",2026-05-24,14:30,16:30,BenzaDeus,,2026-05-24T14:30:00,2026-05-24T16:30:00
palco-parada-inglesa-2026-05-24-16-30-mumuzinho,Palcos e Pistas,Palcos ZN,Zona Norte,Palco Parada Inglesa,"Av. Luiz Dumont Villares, 1556 - Jardim São Paulo",2026-05-24,16:30,17:30,Mumuzinho,,2026-05-24T16:30:00,2026-05-24T17:30:00
palco-butanta-2026-05-23-17-00-black-pantera,Palcos e Pistas,Palcos ZO,Zona Oeste,Palco Butantã,"Av. Pirajussara, 3866 - Instituto de Previdência",2026-05-23,17:00,18:40,Black Pantera,,2026-05-23T17:00:00,2026-05-23T18:40:00
palco-butanta-2026-05-23-18-40-matanza-ritual,Palcos e Pistas,Palcos ZO,Zona Oeste,Palco Butantã,"Av. Pirajussara, 3866 - Instituto de Previdência",2026-05-23,18:40,20:20,Matanza Ritual,,2026-05-23T18:40:00,2026-05-23T20:20:00
palco-butanta-2026-05-23-20-20-edu-falaschi,Palcos e Pistas,Palcos ZO,Zona Oeste,Palco Butantã,"Av. Pirajussara, 3866 - Instituto de Previdência",2026-05-23,20:20,23:00,Edu Falaschi,,2026-05-23T20:20:00,2026-05-23T23:00:00
palco-butanta-2026-05-23-23-00-dj-foca,Palcos e Pistas,Palcos ZO,Zona Oeste,Palco Butantã,"Av. Pirajussara, 3866 - Instituto de Previdência",2026-05-23,23:00,10:00,DJ Foca,,2026-05-23T23:00:00,2026-05-24T10:00:00
palco-butanta-2026-05-24-10-00-hurricanes,Palcos e Pistas,Palcos ZO,Zona Oeste,Palco Butantã,"Av. Pirajussara, 3866 - Instituto de Previdência",2026-05-24,10:00,11:00,Hurricanes,,2026-05-24T10:00:00,2026-05-24T11:00:00
palco-butanta-2026-05-24-11-00-eskrota,Palcos e Pistas,Palcos ZO,Zona Oeste,Palco Butantã,"Av. Pirajussara, 3866 - Instituto de Previdência",2026-05-24,11:00,13:40,Eskrota,,2026-05-24T11:00:00,2026-05-24T13:40:00
palco-butanta-2026-05-24-13-40-cpm-22,Palcos e Pistas,Palcos ZO,Zona Oeste,Palco Butantã,"Av. Pirajussara, 3866 - Instituto de Previdência",2026-05-24,13:40,15:20,CPM 22,,2026-05-24T13:40:00,2026-05-24T15:20:00
palco-butanta-2026-05-24-15-20-raimundos,Palcos e Pistas,Palcos ZO,Zona Oeste,Palco Butantã,"Av. Pirajussara, 3866 - Instituto de Previdência",2026-05-24,15:20,17:00,Raimundos,,2026-05-24T15:20:00,2026-05-24T17:00:00
palco-butanta-2026-05-24-17-00-biquini-cavadao,Palcos e Pistas,Palcos ZO,Zona Oeste,Palco Butantã,"Av. Pirajussara, 3866 - Instituto de Previdência",2026-05-24,17:00,18:00,Biquini Cavadão,,2026-05-24T17:00:00,2026-05-24T18:00:00
palco-butanta-2026-05-24-18-00-dj-foca,Palcos e Pistas,Palcos ZO,Zona Oeste,Palco Butantã,"Av. Pirajussara, 3866 - Instituto de Previdência",2026-05-24,18:00,19:00,DJ Foca,,2026-05-24T18:00:00,2026-05-24T19:00:00
palco-campo-limpo-2026-05-23-17-00-reginaldo-samma,Palcos e Pistas,Palcos ZS,Zona Sul,Palco Campo Limpo,"R. Dr. Joviano Pacheco de Aguirre, 30 - Jardim Bom Refúgio",2026-05-23,17:00,18:00,Reginaldo Samma,,2026-05-23T17:00:00,2026-05-23T18:00:00
palco-campo-limpo-2026-05-23-18-00-dj-zero-macgaren,Palcos e Pistas,Palcos ZS,Zona Sul,Palco Campo Limpo,"R. Dr. Joviano Pacheco de Aguirre, 30 - Jardim Bom Refúgio",2026-05-23,18:00,19:30,DJ Zero Macgaren,,2026-05-23T18:00:00,2026-05-23T19:30:00
palco-campo-limpo-2026-05-23-19-30-beto-barbosa,Palcos e Pistas,Palcos ZS,Zona Sul,Palco Campo Limpo,"R. Dr. Joviano Pacheco de Aguirre, 30 - Jardim Bom Refúgio",2026-05-23,19:30,21:30,Beto Barbosa,,2026-05-23T19:30:00,2026-05-23T21:30:00
palco-campo-limpo-2026-05-23-21-30-kyan,Palcos e Pistas,Palcos ZS,Zona Sul,Palco Campo Limpo,"R. Dr. Joviano Pacheco de Aguirre, 30 - Jardim Bom Refúgio",2026-05-23,21:30,00:00,Kyan,,2026-05-23T21:30:00,2026-05-24T00:00:00
palco-campo-limpo-2026-05-24-00-00-dj-zero-macgaren,Palcos e Pistas,Palcos ZS,Zona Sul,Palco Campo Limpo,"R. Dr. Joviano Pacheco de Aguirre, 30 - Jardim Bom Refúgio",2026-05-24,00:00,10:00,DJ Zero Macgaren,,2026-05-24T00:00:00,2026-05-24T10:00:00
palco-campo-limpo-2026-05-24-10-00-jotinha-do-forro,Palcos e Pistas,Palcos ZS,Zona Sul,Palco Campo Limpo,"R. Dr. Joviano Pacheco de Aguirre, 30 - Jardim Bom Refúgio",2026-05-24,10:00,12:00,Jotinha do Forró,,2026-05-24T10:00:00,2026-05-24T12:00:00
palco-campo-limpo-2026-05-24-12-00-ana-rafaela,Palcos e Pistas,Palcos ZS,Zona Sul,Palco Campo Limpo,"R. Dr. Joviano Pacheco de Aguirre, 30 - Jardim Bom Refúgio",2026-05-24,12:00,14:30,Ana Rafaela,,2026-05-24T12:00:00,2026-05-24T14:30:00
palco-campo-limpo-2026-05-24-14-30-kaique-e-felipe,Palcos e Pistas,Palcos ZS,Zona Sul,Palco Campo Limpo,"R. Dr. Joviano Pacheco de Aguirre, 30 - Jardim Bom Refúgio",2026-05-24,14:30,16:30,Kaique e Felipe,,2026-05-24T14:30:00,2026-05-24T16:30:00
palco-campo-limpo-2026-05-24-16-30-guilherme-e-santiago,Palcos e Pistas,Palcos ZS,Zona Sul,Palco Campo Limpo,"R. Dr. Joviano Pacheco de Aguirre, 30 - Jardim Bom Refúgio",2026-05-24,16:30,17:30,Guilherme e Santiago,,2026-05-24T16:30:00,2026-05-24T17:30:00
palco-7-campos-cidade-ademar-2026-05-23-17-00-trio-amizade-forro-e-cangaco,Palcos e Pistas,Palcos ZS,Zona Sul,Palco 7 Campos - Cidade Ademar,"R. do Campo, 118 - Cidade Júlia",2026-05-23,17:00,18:00,Trio Amizade Forró e Cangaço,,2026-05-23T17:00:00,2026-05-23T18:00:00
palco-7-campos-cidade-ademar-2026-05-23-18-00-dj-izac-soares,Palcos e Pistas,Palcos ZS,Zona Sul,Palco 7 Campos - Cidade Ademar,"R. do Campo, 118 - Cidade Júlia",2026-05-23,18:00,19:30,DJ Izac Soares,,2026-05-23T18:00:00,2026-05-23T19:30:00
palco-7-campos-cidade-ademar-2026-05-23-19-30-ju-marques,Palcos e Pistas,Palcos ZS,Zona Sul,Palco 7 Campos - Cidade Ademar,"R. do Campo, 118 - Cidade Júlia",2026-05-23,19:30,21:30,Ju Marques,,2026-05-23T19:30:00,2026-05-23T21:30:00
palco-7-campos-cidade-ademar-2026-05-23-21-30-michele-andrade,Palcos e Pistas,Palcos ZS,Zona Sul,Palco 7 Campos - Cidade Ademar,"R. do Campo, 118 - Cidade Júlia",2026-05-23,21:30,00:00,Michele Andrade,,2026-05-23T21:30:00,2026-05-24T00:00:00
palco-7-campos-cidade-ademar-2026-05-24-00-00-dj-izac-soares,Palcos e Pistas,Palcos ZS,Zona Sul,Palco 7 Campos - Cidade Ademar,"R. do Campo, 118 - Cidade Júlia",2026-05-24,00:00,10:00,DJ Izac Soares,,2026-05-24T00:00:00,2026-05-24T10:00:00
palco-7-campos-cidade-ademar-2026-05-24-10-00-jean-carlo-e-banda,Palcos e Pistas,Palcos ZS,Zona Sul,Palco 7 Campos - Cidade Ademar,"R. do Campo, 118 - Cidade Júlia",2026-05-24,10:00,12:00,Jean Carlo e Banda,,2026-05-24T10:00:00,2026-05-24T12:00:00
palco-7-campos-cidade-ademar-2026-05-24-12-00-bruninho-e-davi,Palcos e Pistas,Palcos ZS,Zona Sul,Palco 7 Campos - Cidade Ademar,"R. do Campo, 118 - Cidade Júlia",2026-05-24,12:00,14:30,Bruninho e Davi,,2026-05-24T12:00:00,2026-05-24T14:30:00
palco-7-campos-cidade-ademar-2026-05-24-14-30-os-caras-do-arrocha,Palcos e Pistas,Palcos ZS,Zona Sul,Palco 7 Campos - Cidade Ademar,"R. do Campo, 118 - Cidade Júlia",2026-05-24,14:30,16:30,Os Caras do Arrocha,,2026-05-24T14:30:00,2026-05-24T16:30:00
palco-7-campos-cidade-ademar-2026-05-24-16-30-pericles,Palcos e Pistas,Palcos ZS,Zona Sul,Palco 7 Campos - Cidade Ademar,"R. do Campo, 118 - Cidade Júlia",2026-05-24,16:30,17:30,Péricles,,2026-05-24T16:30:00,2026-05-24T17:30:00
palco-grajau-2026-05-23-17-00-crespos-retratos,Palcos e Pistas,Palcos ZS,Zona Sul,Palco Grajaú,"R. Prof. Oscar Barreto Filho, 252 - Parque América",2026-05-23,17:00,21:30,Crespos Retratos,,2026-05-23T17:00:00,2026-05-23T21:30:00
palco-grajau-2026-05-23-21-30-pagode-da-27,Palcos e Pistas,Palcos ZS,Zona Sul,Palco Grajaú,"R. Prof. Oscar Barreto Filho, 252 - Parque América",2026-05-23,21:30,00:00,Pagode da 27,,2026-05-23T21:30:00,2026-05-24T00:00:00
palco-grajau-2026-05-24-00-00-dj-andrezinho,Palcos e Pistas,Palcos ZS,Zona Sul,Palco Grajaú,"R. Prof. Oscar Barreto Filho, 252 - Parque América",2026-05-24,00:00,10:00,DJ Andrezinho,,2026-05-24T00:00:00,2026-05-24T10:00:00
palco-grajau-2026-05-24-10-00-mana-bela,Palcos e Pistas,Palcos ZS,Zona Sul,Palco Grajaú,"R. Prof. Oscar Barreto Filho, 252 - Parque América",2026-05-24,10:00,12:00,Mana Bela,,2026-05-24T10:00:00,2026-05-24T12:00:00
palco-grajau-2026-05-24-12-00-fenix-funk-das-antigas,Palcos e Pistas,Palcos ZS,Zona Sul,Palco Grajaú,"R. Prof. Oscar Barreto Filho, 252 - Parque América",2026-05-24,12:00,14:30,Fênix (funk das antigas),,2026-05-24T12:00:00,2026-05-24T14:30:00
palco-grajau-2026-05-24-14-30-fleezus,Palcos e Pistas,Palcos ZS,Zona Sul,Palco Grajaú,"R. Prof. Oscar Barreto Filho, 252 - Parque América",2026-05-24,14:30,16:30,Fleezus,,2026-05-24T14:30:00,2026-05-24T16:30:00
palco-grajau-2026-05-24-16-30-tasha-e-tracie,Palcos e Pistas,Palcos ZS,Zona Sul,Palco Grajaú,"R. Prof. Oscar Barreto Filho, 252 - Parque América",2026-05-24,16:30,18:00,Tasha e Tracie,,2026-05-24T16:30:00,2026-05-24T18:00:00
palco-grajau-2026-05-24-18-00-dj-andrezinho,Palcos e Pistas,Palcos ZS,Zona Sul,Palco Grajaú,"R. Prof. Oscar Barreto Filho, 252 - Parque América",2026-05-24,18:00,19:00,DJ Andrezinho,,2026-05-24T18:00:00,2026-05-24T19:00:00
palco-heliopolis-ipiranga-2026-05-23-17-00-nego-ze,Palcos e Pistas,Palcos ZS,Zona Sul,Palco Heliópolis/Ipiranga,"Av. Almirante Delamare, 1337 - Vila Heliópolis",2026-05-23,17:00,18:00,Nego Zé,,2026-05-23T17:00:00,2026-05-23T18:00:00
palco-heliopolis-ipiranga-2026-05-23-18-00-dj-seth-011,Palcos e Pistas,Palcos ZS,Zona Sul,Palco Heliópolis/Ipiranga,"Av. Almirante Delamare, 1337 - Vila Heliópolis",2026-05-23,18:00,19:30,DJ Seth 011,,2026-05-23T18:00:00,2026-05-23T19:30:00
palco-heliopolis-ipiranga-2026-05-23-19-30-filho-do-piseiro,Palcos e Pistas,Palcos ZS,Zona Sul,Palco Heliópolis/Ipiranga,"Av. Almirante Delamare, 1337 - Vila Heliópolis",2026-05-23,19:30,21:30,Filho do Piseiro,,2026-05-23T19:30:00,2026-05-23T21:30:00
palco-heliopolis-ipiranga-2026-05-23-21-30-cristiano-pipow,Palcos e Pistas,Palcos ZS,Zona Sul,Palco Heliópolis/Ipiranga,"Av. Almirante Delamare, 1337 - Vila Heliópolis",2026-05-23,21:30,00:00,Cristiano Pipow,,2026-05-23T21:30:00,2026-05-24T00:00:00
palco-heliopolis-ipiranga-2026-05-24-00-00-dj-seth-011,Palcos e Pistas,Palcos ZS,Zona Sul,Palco Heliópolis/Ipiranga,"Av. Almirante Delamare, 1337 - Vila Heliópolis",2026-05-24,00:00,10:00,DJ Seth 011,,2026-05-24T00:00:00,2026-05-24T10:00:00
palco-heliopolis-ipiranga-2026-05-24-10-00-grupo-mania,Palcos e Pistas,Palcos ZS,Zona Sul,Palco Heliópolis/Ipiranga,"Av. Almirante Delamare, 1337 - Vila Heliópolis",2026-05-24,10:00,12:00,Grupo Mania,,2026-05-24T10:00:00,2026-05-24T12:00:00
palco-heliopolis-ipiranga-2026-05-24-12-00-moa-bina,Palcos e Pistas,Palcos ZS,Zona Sul,Palco Heliópolis/Ipiranga,"Av. Almirante Delamare, 1337 - Vila Heliópolis",2026-05-24,12:00,14:30,Moa Bina,,2026-05-24T12:00:00,2026-05-24T14:30:00
palco-heliopolis-ipiranga-2026-05-24-14-30-dy-primeira,Palcos e Pistas,Palcos ZS,Zona Sul,Palco Heliópolis/Ipiranga,"Av. Almirante Delamare, 1337 - Vila Heliópolis",2026-05-24,14:30,16:30,Dy Primeira,,2026-05-24T14:30:00,2026-05-24T16:30:00
palco-heliopolis-ipiranga-2026-05-24-16-30-vitor-fernandes,Palcos e Pistas,Palcos ZS,Zona Sul,Palco Heliópolis/Ipiranga,"Av. Almirante Delamare, 1337 - Vila Heliópolis",2026-05-24,16:30,17:30,Vitor Fernandes,,2026-05-24T16:30:00,2026-05-24T17:30:00
palco-jardim-myrna-2026-05-23-18-00-dj-liside,Palcos e Pistas,Palcos ZS,Zona Sul,Palco Jardim Myrna,"Av. Antonio Carlos Benjamin dos Santos, 2945 - Jardim Myrna",2026-05-23,18:00,19:30,DJ Liside,,2026-05-23T18:00:00,2026-05-23T19:30:00
palco-jardim-myrna-2026-05-23-19-30-cintura-de-mola,Palcos e Pistas,Palcos ZS,Zona Sul,Palco Jardim Myrna,"Av. Antonio Carlos Benjamin dos Santos, 2945 - Jardim Myrna",2026-05-23,19:30,21:30,Cintura de Mola,,2026-05-23T19:30:00,2026-05-23T21:30:00
palco-jardim-myrna-2026-05-23-21-30-paula-mattos,Palcos e Pistas,Palcos ZS,Zona Sul,Palco Jardim Myrna,"Av. Antonio Carlos Benjamin dos Santos, 2945 - Jardim Myrna",2026-05-23,21:30,00:00,Paula Mattos,,2026-05-23T21:30:00,2026-05-24T00:00:00
palco-jardim-myrna-2026-05-24-00-00-dj-liside,Palcos e Pistas,Palcos ZS,Zona Sul,Palco Jardim Myrna,"Av. Antonio Carlos Benjamin dos Santos, 2945 - Jardim Myrna",2026-05-24,00:00,10:00,DJ Liside,,2026-05-24T00:00:00,2026-05-24T10:00:00
palco-jardim-myrna-2026-05-24-10-00-bia-soceck,Palcos e Pistas,Palcos ZS,Zona Sul,Palco Jardim Myrna,"Av. Antonio Carlos Benjamin dos Santos, 2945 - Jardim Myrna",2026-05-24,10:00,12:00,Bia Soceck,,2026-05-24T10:00:00,2026-05-24T12:00:00
palco-jardim-myrna-2026-05-24-12-00-felipe-e-rodrigo,Palcos e Pistas,Palcos ZS,Zona Sul,Palco Jardim Myrna,"Av. Antonio Carlos Benjamin dos Santos, 2945 - Jardim Myrna",2026-05-24,12:00,14:30,Felipe e Rodrigo,,2026-05-24T12:00:00,2026-05-24T14:30:00
palco-jardim-myrna-2026-05-24-14-30-jeito-moleque,Palcos e Pistas,Palcos ZS,Zona Sul,Palco Jardim Myrna,"Av. Antonio Carlos Benjamin dos Santos, 2945 - Jardim Myrna",2026-05-24,14:30,16:30,Jeito Moleque,,2026-05-24T14:30:00,2026-05-24T16:30:00
palco-jardim-myrna-2026-05-24-16-30-pixote,Palcos e Pistas,Palcos ZS,Zona Sul,Palco Jardim Myrna,"Av. Antonio Carlos Benjamin dos Santos, 2945 - Jardim Myrna",2026-05-24,16:30,17:30,Pixote,,2026-05-24T16:30:00,2026-05-24T17:30:00
palco-m-boi-mirim-2026-05-23-17-00-tirambaco,Palcos e Pistas,Palcos ZS,Zona Sul,Palco M'Boi Mirim,"Av. Luiz Gushiken, 2140 - Chácara Santana",2026-05-23,17:00,18:00,Tirambaço,,2026-05-23T17:00:00,2026-05-23T18:00:00
palco-m-boi-mirim-2026-05-23-18-00-dj-bulgarelli,Palcos e Pistas,Palcos ZS,Zona Sul,Palco M'Boi Mirim,"Av. Luiz Gushiken, 2140 - Chácara Santana",2026-05-23,18:00,19:30,DJ Bulgarelli,,2026-05-23T18:00:00,2026-05-23T19:30:00
palco-m-boi-mirim-2026-05-23-19-30-dexter-edirock,Palcos e Pistas,Palcos ZS,Zona Sul,Palco M'Boi Mirim,"Av. Luiz Gushiken, 2140 - Chácara Santana",2026-05-23,19:30,21:30,Dexter + EdiRock,,2026-05-23T19:30:00,2026-05-23T21:30:00
palco-m-boi-mirim-2026-05-23-21-30-israel-e-rodolfo,Palcos e Pistas,Palcos ZS,Zona Sul,Palco M'Boi Mirim,"Av. Luiz Gushiken, 2140 - Chácara Santana",2026-05-23,21:30,00:00,Israel e Rodolfo,,2026-05-23T21:30:00,2026-05-24T00:00:00
palco-m-boi-mirim-2026-05-24-00-00-dj-bulgarelli,Palcos e Pistas,Palcos ZS,Zona Sul,Palco M'Boi Mirim,"Av. Luiz Gushiken, 2140 - Chácara Santana",2026-05-24,00:00,10:00,DJ Bulgarelli,,2026-05-24T00:00:00,2026-05-24T10:00:00
palco-m-boi-mirim-2026-05-24-10-00-darlan,Palcos e Pistas,Palcos ZS,Zona Sul,Palco M'Boi Mirim,"Av. Luiz Gushiken, 2140 - Chácara Santana",2026-05-24,10:00,12:00,Darlan,,2026-05-24T10:00:00,2026-05-24T12:00:00
